fecha,dia_semana_num,pandemia,mes,horario_verano,hora,demanda,temperatura,precipitacion,humedad,velocidadviento,nubosidad
11/05/2022,3,0,5,1,3,1300.390854,59,0,23.5,3.8,12.3
11/05/2022,3,0,5,1,4,1278.217108,58,0,19.8,4.3,12.5
11/05/2022,3,0,5,1,5,1278.397835,57,0,13.2,4.7,9.1
11/05/2022,3,0,5,1,6,1293.971835,57,0,11,4.7,13.4
11/05/2022,3,0,5,1,7,1339.643297,57,0,11.5,3.8,35.6
11/05/2022,3,0,5,1,8,1435.149096,62,0,10.8,4.4,61.3
11/05/2022,3,0,5,1,9,1484.207691,67,0,9.7,5,52.9
11/05/2022,3,0,5,1,10,1509.643005,70,0,11.3,5.7,19.2
11/05/2022,3,0,5,1,11,1544.833276,72,0,9.3,6.3,1.4
11/05/2022,3,0,5,1,12,1577.644969,76,0,7.6,5.8,0
11/05/2022,3,0,5,1,13,1594.766195,78,0,9.1,5.5,0
11/05/2022,3,0,5,1,14,1619.258681,79,0,13.1,5.1,0
11/05/2022,3,0,5,1,15,1644.9355,82,0,15.5,4.2,0
11/05/2022,3,0,5,1,16,1667.522477,82,0,20.7,4.1,0
11/05/2022,3,0,5,1,17,1681.333741,80,0,28.6,3.4,0
11/05/2022,3,0,5,1,18,1647.200834,79,0,34.2,3,0
11/05/2022,3,0,5,1,19,1625.182992,77,0,38.3,3.1,0
11/05/2022,3,0,5,1,20,1654.617772,71,0,35.3,2.4,0
11/05/2022,3,0,5,1,21,1720.377674,67,0,32.5,2.6,0
11/05/2022,3,0,5,1,22,1671.401425,64,0,41.2,3.2,0
11/05/2022,3,0,5,1,23,1576.300836,60,0,53.2,2.5,0
11/05/2022,3,0,5,1,24,1474.594327,60,0,59.3,2.8,0
11/05/2022,4,0,5,1,1,1389.073044,60,0,65.4,3.7,0
12/05/2022,4,0,5,1,2,1329.951574,55,0,67.9,2.7,0
12/05/2022,4,0,5,1,3,1290.23424,53,0,59.8,1.8,0
12/05/2022,4,0,5,1,4,1267.193573,52,0,44.3,2.9,0
12/05/2022,4,0,5,1,5,1267.216646,50,0,28.1,4.2,0
12/05/2022,4,0,5,1,6,1285.241958,49,0,16,4.5,0
12/05/2022,4,0,5,1,7,1336.476783,54,0,11.9,4.1,0
12/05/2022,4,0,5,1,8,1439.355362,65,0,10.5,3.3,0
12/05/2022,4,0,5,1,9,1493.387713,71,0,9.6,3,0
12/05/2022,4,0,5,1,10,1530.005169,75,0,9.4,2.2,0
12/05/2022,4,0,5,1,11,1579.672665,77,0,8,2.2,0
12/05/2022,4,0,5,1,12,1618.222253,79,0,7,2.5,0
12/05/2022,4,0,5,1,13,1645.241043,81,0,6.8,2.8,0
12/05/2022,4,0,5,1,14,1675.480511,81,0,6.5,2.4,0
12/05/2022,4,0,5,1,15,1707.989991,83,0,6.7,2.1,0
12/05/2022,4,0,5,1,16,1744.432969,84,0,11.4,2.7,0
12/05/2022,4,0,5,1,17,1755.726612,84,0,19.2,2.6,0
12/05/2022,4,0,5,1,18,1734.307711,84,0,22.5,0.7,0
12/05/2022,4,0,5,1,19,1713.046411,83,0,23,0.6,0
12/05/2022,4,0,5,1,20,1725.908376,77,0,24.6,1,0
12/05/2022,4,0,5,1,21,1784.715109,72,0,24,1.2,0
12/05/2022,4,0,5,1,22,1732.68304,69,0,25.2,1.8,0
12/05/2022,4,0,5,1,23,1638.670378,67,0,29.4,2.2,0
12/05/2022,4,0,5,1,24,1525.397831,65,0,31.7,1.8,0
12/05/2022,5,0,5,1,1,1429.432529,62,0,30.7,1.4,0
13/05/2022,5,0,5,1,2,1363.7662,60,0,36.1,1.5,0
13/05/2022,5,0,5,1,3,1313.344508,57,0,38.5,1.6,0
13/05/2022,5,0,5,1,4,1287.918871,56,0,36.1,2.1,0
13/05/2022,5,0,5,1,5,1282.43262,54,0,27.4,2.7,0
13/05/2022,5,0,5,1,6,1287.583227,54,0,17.4,3.6,0
13/05/2022,5,0,5,1,7,1330.378882,61,0,11.8,4.2,0
13/05/2022,5,0,5,1,8,1443.80311,67,0,9.9,4.4,0
13/05/2022,5,0,5,1,9,1527.991019,78,0,7.7,4,0
13/05/2022,5,0,5,1,10,1588.982066,83,0,7,2.6,0
13/05/2022,5,0,5,1,11,1665.204686,87,0,7,2.9,0
13/05/2022,5,0,5,1,12,1733.68744,89,0,7.2,2.9,0
13/05/2022,5,0,5,1,13,1779.510503,91,0,6.7,2,0
13/05/2022,5,0,5,1,14,1835.250929,92,0,6.7,1.7,0.1
13/05/2022,5,0,5,1,15,1895.084342,93,0,8,2,0.2
13/05/2022,5,0,5,1,16,1935.324124,94,0,11.7,2.7,0.1
13/05/2022,5,0,5,1,17,1941.626725,95,0,17.1,2.9,0
13/05/2022,5,0,5,1,18,1907.862056,94,0,20.4,2,0
13/05/2022,5,0,5,1,19,1879.652393,92,0,26.9,1.8,0
13/05/2022,5,0,5,1,20,1863.065223,85,0,27.2,1.8,0
13/05/2022,5,0,5,1,21,1902.378856,80,0,19.5,1.2,0
13/05/2022,5,0,5,1,22,1845.322986,78,0,19.4,1.2,0.1
13/05/2022,5,0,5,1,23,1762.631687,70,0,24.4,1.7,0.1
13/05/2022,5,0,5,1,24,1661.431286,70,0,29,2.4,0.1
13/05/2022,6,0,5,1,1,1560.49816,71,0,31,2.1,0
14/05/2022,6,0,5,1,2,1471.19533,65,0,31.6,1.8,0.2
14/05/2022,6,0,5,1,3,1393.564276,65,0,31.1,1.4,1.3
14/05/2022,6,0,5,1,4,1337.771935,63,0,27.8,1.3,2.7
14/05/2022,6,0,5,1,5,1315.725308,63,0,23.7,0.4,2.2
14/05/2022,6,0,5,1,6,1282.812833,62,0,19,1.3,0.6
14/05/2022,6,0,5,1,7,1287.535297,67,0,14.2,1.6,0
14/05/2022,6,0,5,1,8,1387.847276,75,0,9.8,1.4,0
14/05/2022,6,0,5,1,9,1486.152043,81,0,7.5,2.2,0
14/05/2022,6,0,5,1,10,1580.152074,89,0,7,2.3,0.3
14/05/2022,6,0,5,1,11,1678.700926,93,0,6.7,2.3,4.3
14/05/2022,6,0,5,1,12,1777.091194,97,0,5.9,2,13
14/05/2022,6,0,5,1,13,1857.767994,99,0,4.8,2.2,29.2
14/05/2022,6,0,5,1,14,1929.207952,101,0,5,2,38.1
14/05/2022,6,0,5,1,15,1975.985032,102,0,6.1,2.1,20.6
14/05/2022,6,0,5,1,16,2014.620564,101,0,10.5,1.2,3.1
14/05/2022,6,0,5,1,17,2036.468007,102,0,13.7,0.7,0.2
14/05/2022,6,0,5,1,18,2027.308688,100,0,19.4,1.1,0
14/05/2022,6,0,5,1,19,1979.312058,97,0,25.1,2.4,0
14/05/2022,6,0,5,1,20,1931.782682,89,0,26.2,1.4,0
14/05/2022,6,0,5,1,21,1940.363192,87,0,25.5,1.5,0
14/05/2022,6,0,5,1,22,1865.536635,79,0,23.1,3.6,0
14/05/2022,6,0,5,1,23,1766.104554,75,0,25.8,3.7,0
14/05/2022,6,0,5,1,24,1644.983875,73,0,26.8,3.2,1.7
14/05/2022,7,0,5,1,1,1544.234549,72,0,28.9,3.6,11.9
15/05/2022,7,0,5,1,2,1465.942301,73,0,32,3.2,19.3
15/05/2022,7,0,5,1,3,1399.802044,68,0,31.9,1.8,11
15/05/2022,7,0,5,1,4,1347.549323,70,0,26.9,0,4.1
15/05/2022,7,0,5,1,5,1310.596326,70,0,15.4,0,3.2
15/05/2022,7,0,5,1,6,1255.367851,67,0,8.9,0.5,1
15/05/2022,7,0,5,1,7,1222.81253,70,0,5.3,1.7,0
15/05/2022,7,0,5,1,8,1279.359798,79,0,5.8,2.7,0.2
15/05/2022,7,0,5,1,9,1363.042129,90,0,6.8,3.8,0.4
15/05/2022,7,0,5,1,10,1465.427657,95,0,5.4,4.7,0.2
15/05/2022,7,0,5,1,11,1570.359911,98,0,4.3,3.6,0.2
15/05/2022,7,0,5,1,12,1675.037413,101,0,4.2,3.1,6.7
15/05/2022,7,0,5,1,13,1765.827206,103,0,5.9,6.4,13.1
15/05/2022,7,0,5,1,14,1866.552488,103,0,7.2,8.3,6.7
15/05/2022,7,0,5,1,15,1943.532817,104,0,8.1,8,0.2
15/05/2022,7,0,5,1,16,1987.269526,106,0,8.6,8.1,0
15/05/2022,7,0,5,1,17,2016.92103,103,0,9.2,8.6,0
15/05/2022,7,0,5,1,18,2017.404059,99,0,10.4,8.3,0
15/05/2022,7,0,5,1,19,1962.176682,93,0,12,7.9,0
15/05/2022,7,0,5,1,20,1918.843615,89,0,13.1,6.3,0
15/05/2022,7,0,5,1,21,1938.326218,88,0,14.6,5.3,0
15/05/2022,7,0,5,1,22,1889.156129,83,0,14.9,5.6,0
15/05/2022,7,0,5,1,23,1793.843631,81,0,13.3,5.8,0
15/05/2022,7,0,5,1,24,1683.071966,80,0,13.5,4.9,0
15/05/2022,1,0,5,1,1,1576.282612,79,0,13,4.9,0
16/05/2022,1,0,5,1,2,1490.053415,78,0,12.2,4.9,0
16/05/2022,1,0,5,1,3,1428.458414,79,0,15.4,1.2,0
16/05/2022,1,0,5,1,4,1383.03881,76,0,14.8,1.2,0
16/05/2022,1,0,5,1,5,1358.557493,77,0,12.2,2,0
16/05/2022,1,0,5,1,6,1357.175588,77,0,10.4,0.3,0
16/05/2022,1,0,5,1,7,1431.490395,76,0,9.9,1.2,0
16/05/2022,1,0,5,1,8,1576.317464,79,0,10.5,2.9,0
16/05/2022,1,0,5,1,9,1674.190918,88,0,10.9,4.1,0
16/05/2022,1,0,5,1,10,1770.72226,90,0,11.3,3.9,0
16/05/2022,1,0,5,1,11,1866.043065,95,0,10.8,2.6,0
16/05/2022,1,0,5,1,12,1966.822014,96,0,8.7,1.4,0
16/05/2022,1,0,5,1,13,2062.185605,100,0,9.7,5.2,0
16/05/2022,1,0,5,1,14,2161.66401,99,0,12.4,7.2,0
16/05/2022,1,0,5,1,15,2250.802211,101,0,14.2,6.9,0
16/05/2022,1,0,5,1,16,2317.362678,103,0,17.1,6.8,0
16/05/2022,1,0,5,1,17,2328.043155,100,0,21.1,6,0
16/05/2022,1,0,5,1,18,2276.806698,97,0,25.3,5.6,0
16/05/2022,1,0,5,1,19,2225.718962,92,0,28.3,5.1,0
16/05/2022,1,0,5,1,20,2184.202562,88,0,26.9,5.4,0
16/05/2022,1,0,5,1,21,2213.920538,84,0,25.5,6.4,0
16/05/2022,1,0,5,1,22,2150.367856,81,0,24.9,6.9,0
16/05/2022,1,0,5,1,23,2030.168166,77,0,24.8,6.9,0
16/05/2022,1,0,5,1,24,1899.815004,79,0,27.4,6.3,0
16/05/2022,2,0,5,1,1,1785.643518,78,0,30.4,5.1,0
17/05/2022,2,0,5,1,2,1694.725367,78,0,35.1,4.2,0
17/05/2022,2,0,5,1,3,1612.450722,78,0,42.8,3,0
17/05/2022,2,0,5,1,4,1546.595944,76,0,45.9,2.8,0
17/05/2022,2,0,5,1,5,1515.468464,75,0,38.4,3.1,0
17/05/2022,2,0,5,1,6,1498.10357,72,0,26.2,1.8,0
17/05/2022,2,0,5,1,7,1530.856159,72,0,17,2.1,0
17/05/2022,2,0,5,1,8,1650.716096,77,0,13.4,1.7,0
17/05/2022,2,0,5,1,9,1742.865879,82,0,13.2,2.8,0
17/05/2022,2,0,5,1,10,1826.662695,88,0,13.7,4.7,0
17/05/2022,2,0,5,1,11,1911.356204,92,0,12.6,5.5,0
17/05/2022,2,0,5,1,12,1993.844477,,0,11.3,3.1,0
17/05/2022,2,0,5,1,13,2063.673097,96,0,8.3,2.3,0
17/05/2022,2,0,5,1,14,2152.084241,97,0,9.8,3.7,0
17/05/2022,2,0,5,1,15,2223.638101,99,0,13,5.1,0
17/05/2022,2,0,5,1,16,2277.154428,99,0,13.8,4.9,0
17/05/2022,2,0,5,1,17,2292.932935,101,0,16.8,4.1,0
17/05/2022,2,0,5,1,18,2253.211737,97,0,21.3,5.1,0
17/05/2022,2,0,5,1,19,2193.011185,91,0,25.5,5.4,0
17/05/2022,2,0,5,1,20,2153.650039,85,0,30.4,3.7,0
17/05/2022,2,0,5,1,21,2187.058269,81,0,40.7,2.7,0
17/05/2022,2,0,5,1,22,2126.526837,79,0,54.2,2,0
17/05/2022,2,0,5,1,23,1996.633952,77,0,51.9,2.4,0
17/05/2022,2,0,5,1,24,1854.183591,74,0,55.5,2.5,0
17/05/2022,3,0,5,1,1,1741.294589,70,0,58.1,1.2,0
18/05/2022,3,0,5,1,2,1648.334251,69,0,51.4,1.3,0
18/05/2022,3,0,5,1,3,1581.099532,70,0,46.5,2,0
18/05/2022,3,0,5,1,4,1532.296531,71,0,46.1,2.1,0
18/05/2022,3,0,5,1,5,1492.297224,68,0,47.6,0.9,0
18/05/2022,3,0,5,1,6,1469.158952,67,0,45.6,1.1,0
18/05/2022,3,0,5,1,7,1505.637959,70,0,36.1,1.6,0
18/05/2022,3,0,5,1,8,1623.982318,75,0,23.7,2.2,0
18/05/2022,3,0,5,1,9,1715.621683,79,0,18.3,1.9,0
18/05/2022,3,0,5,1,10,1788.865566,84,0,16.6,1.8,0
18/05/2022,3,0,5,1,11,1867.36568,86,0,15.2,3.6,0
18/05/2022,3,0,5,1,12,1939.884993,90,0,15.1,4,0
18/05/2022,3,0,5,1,13,2002.189882,92,0,14.6,3.1,0
18/05/2022,3,0,5,1,14,2078.814043,93,0,14.1,3,0
18/05/2022,3,0,5,1,15,2145.775821,94,0,14.5,2.2,0
18/05/2022,3,0,5,1,16,2197.642982,95,0,16.1,1.5,0
18/05/2022,3,0,5,1,17,2205.970888,95,0,19.4,0.4,0
18/05/2022,3,0,5,1,18,2170.824237,95,0,25.7,1.2,0
18/05/2022,3,0,5,1,19,2123.454753,94,0,27,2.1,0
18/05/2022,3,0,5,1,20,2102.50521,91,0,27.9,2.6,0
18/05/2022,3,0,5,1,21,2149.773022,86,0,37.6,2.4,0
18/05/2022,3,0,5,1,22,2090.884048,80,0,53.3,2.7,0
18/05/2022,3,0,5,1,23,1964.364452,80,0,60,4.1,0
18/05/2022,3,0,5,1,24,1829.744072,78,0,68.7,3.7,0
18/05/2022,4,0,5,1,1,1716.001593,72,0,78.4,3,0
19/05/2022,4,0,5,1,2,1624.827588,73,0,82.6,3.5,0
19/05/2022,4,0,5,1,3,1560.614908,71,0,79.9,3.7,0
19/05/2022,4,0,5,1,4,1517.271844,69,0,76.2,3.2,0
19/05/2022,4,0,5,1,5,1487.520833,67,0,71.7,2.4,0
19/05/2022,4,0,5,1,6,1474.752658,65,0,59.5,1.2,0
19/05/2022,4,0,5,1,7,1506.290457,67,0,44.7,2.1,0
19/05/2022,4,0,5,1,8,1616.768626,70,0,35.3,4.2,0
19/05/2022,4,0,5,1,9,1704.81502,74,0,28.6,3.9,0
19/05/2022,4,0,5,1,10,1763.890025,79,0,22.4,2.8,0
19/05/2022,4,0,5,1,11,1854.674017,84,0,17.7,2.5,0
19/05/2022,4,0,5,1,12,1943.0235,88,0,15.3,4,0
19/05/2022,4,0,5,1,13,2027.298341,91,0,14,5.2,0
19/05/2022,4,0,5,1,14,2116.625178,95,0,15.8,7.4,0
19/05/2022,4,0,5,1,15,2185.807806,97,0,17,6.9,0
19/05/2022,4,0,5,1,16,2237.638009,99,0,17.6,4.6,0
19/05/2022,4,0,5,1,17,2234.837564,100,0,20.5,3.1,0
19/05/2022,4,0,5,1,18,2168.125602,96,0,24,3,0
19/05/2022,4,0,5,1,19,2099.012386,92,0,32.5,2.8,0
19/05/2022,4,0,5,1,20,2058.832254,88,0,43.3,2.5,0
19/05/2022,4,0,5,1,21,2080.270762,86,0,52,3.1,0
19/05/2022,4,0,5,1,22,2017.103051,81,0,57.6,2.9,0
19/05/2022,4,0,5,1,23,1908.473114,76,0,61.9,3.6,0
19/05/2022,4,0,5,1,24,1786.325196,73,0,60.6,3.3,0
19/05/2022,5,0,5,1,1,1677.359087,71,0,56.2,3.5,0.2
20/05/2022,5,0,5,1,2,1596.378239,70,0,55.5,4,0.7
20/05/2022,5,0,5,1,3,1531.740016,69,0,57.6,3.9,1.3
20/05/2022,5,0,5,1,4,1486.967318,68,0,59.7,4.1,1.3
20/05/2022,5,0,5,1,5,1462.839706,68,0,52.3,4,0.8
20/05/2022,5,0,5,1,6,1441.922565,69,0,38.5,3.8,0.2
20/05/2022,5,0,5,1,7,1475.793086,70,0,34.3,4,0
20/05/2022,5,0,5,1,8,1601.31559,74,0,31.9,2.9,0
20/05/2022,5,0,5,1,9,1690.392153,77,0,28.2,1.5,0
20/05/2022,5,0,5,1,10,1758.692358,81,0,25.1,0.3,0
20/05/2022,5,0,5,1,11,1835.132121,83,0,22.1,0.8,0
20/05/2022,5,0,5,1,12,1904.569379,87,0,20.4,6.1,0
20/05/2022,5,0,5,1,13,1972.636024,89,0,20.7,9.8,0
20/05/2022,5,0,5,1,14,2049.481401,91,0,23.9,9.7,0
20/05/2022,5,0,5,1,15,2105.965884,94,0,27.8,8.1,0
20/05/2022,5,0,5,1,16,2140.072448,93,0,31.4,5.7,0
20/05/2022,5,0,5,1,17,2120.091994,91,0,36.3,4.1,1
20/05/2022,5,0,5,1,18,2052.897398,87,0,40.2,3.1,3.6
20/05/2022,5,0,5,1,19,1989.337627,82,0,44.5,4.7,5.5
20/05/2022,5,0,5,1,20,1964.427405,77,0,47.2,5.2,6
20/05/2022,5,0,5,1,21,1966.208684,74,0,51.4,4.7,5.3
20/05/2022,5,0,5,1,22,1908.433973,72,0,51.6,3.5,2.4
20/05/2022,5,0,5,1,23,1813.753014,70,0,52.4,1.1,0.3
20/05/2022,5,0,5,1,24,1704.29386,69,0,53.9,0,0
20/05/2022,6,0,5,1,1,1595.71344,66,0,52.2,0,0
21/05/2022,6,0,5,1,2,1519.855204,68,0,50.7,0.8,0
21/05/2022,6,0,5,1,3,1457.679068,66,0,50.4,0.6,0
21/05/2022,6,0,5,1,4,1415.530182,65,0,49.7,1.1,0
21/05/2022,6,0,5,1,5,1388.839006,66,0,49.4,2.3,0
21/05/2022,6,0,5,1,6,1355.642018,66,0,49,2.6,0
21/05/2022,6,0,5,1,7,1346.180272,67,0,41.1,1.1,0
21/05/2022,6,0,5,1,8,1431.939481,71,0,34.4,0.3,0
21/05/2022,6,0,5,1,9,1509.418538,73,0,31.4,2.4,0
21/05/2022,6,0,5,1,10,1569.182619,76,0,29.2,2.8,0
21/05/2022,6,0,5,1,11,1636.08231,80,0,26.9,2.4,0
21/05/2022,6,0,5,1,12,1700.076078,81,0,22.9,2.8,0
21/05/2022,6,0,5,1,13,1745.490495,84,0,21.4,1.4,0
21/05/2022,6,0,5,1,14,1792.890815,86,0,23.3,1.8,0
21/05/2022,6,0,5,1,15,1824.331208,86,0,24.1,1.9,0
21/05/2022,6,0,5,1,16,1851.637865,89,0,24.2,1.5,0
21/05/2022,6,0,5,1,17,1867.514131,89,0,32.5,3.5,0
21/05/2022,6,0,5,1,18,1848.582373,89,0,38.8,2.3,0
21/05/2022,6,0,5,1,19,1807.250806,88,0,40.1,1.8,0
21/05/2022,6,0,5,1,20,1786.189442,86,0,42.2,2.2,0
21/05/2022,6,0,5,1,21,1798.509445,76,0,40.4,1.6,0
21/05/2022,6,0,5,1,22,1741.414818,75,0,39.7,1.9,0
21/05/2022,6,0,5,1,23,1655.682769,72,0,39.9,1.9,0
21/05/2022,6,0,5,1,24,1562.789261,71,0,42.9,0.9,0
21/05/2022,7,0,5,1,1,1476.848933,71,0,52.7,1.5,0
22/05/2022,7,0,5,1,2,1409.190583,69,0,53.8,2.4,0
22/05/2022,7,0,5,1,3,1351.208829,69,0,48.9,1.3,0
22/05/2022,7,0,5,1,4,1311.424314,69,0,50.6,1.4,0
22/05/2022,7,0,5,1,5,1282.398348,63,0,46.8,1.3,0
22/05/2022,7,0,5,1,6,1239.354222,65,0,35.9,3,0
22/05/2022,7,0,5,1,7,1210.29857,69,0,30.6,3.6,0
22/05/2022,7,0,5,1,8,1249.314869,72,0,26.4,2.8,0
22/05/2022,7,0,5,1,9,1311.714448,76,0,24.1,2.4,0
22/05/2022,7,0,5,1,10,1386.090322,81,0,23.7,2.2,0
22/05/2022,7,0,5,1,11,1450.91283,83,0,21.9,2.6,0
22/05/2022,7,0,5,1,12,1516.719455,84,0,21.4,2.2,0
22/05/2022,7,0,5,1,13,1587.806671,87,0,22.1,2.3,0
22/05/2022,7,0,5,1,14,1660.485593,89,0,20.3,2,0
22/05/2022,7,0,5,1,15,1723.389942,91,0,19.6,1.8,0
22/05/2022,7,0,5,1,16,1783.631614,92,0,23.8,3.1,0
22/05/2022,7,0,5,1,17,1817.632835,92,0,23.9,4.3,0
22/05/2022,7,0,5,1,18,1821.549189,92,0,22.8,4.1,0.5
22/05/2022,7,0,5,1,19,1793.888557,91,0,25.1,3.8,5
22/05/2022,7,0,5,1,20,1782.572127,83,0,25.5,2.9,12.6
22/05/2022,7,0,5,1,21,1827.681763,80,0,25.7,2.6,17.8
22/05/2022,7,0,5,1,22,1786.823938,76,0,40.2,2.8,29
22/05/2022,7,0,5,1,23,1696.624569,74,0,61.7,3.1,35.3
22/05/2022,7,0,5,1,24,1589.906154,75,0,66.5,3.1,19
22/05/2022,1,0,5,1,1,1496.826386,74,0,61.3,2.8,8.4
23/05/2022,1,0,5,1,2,1424.750481,72,0,59.6,2.3,14.4
23/05/2022,1,0,5,1,3,1368.014738,71,0,57.8,2.5,16.1
23/05/2022,1,0,5,1,4,1331.393189,70,0,54.6,2.4,11.8
23/05/2022,1,0,5,1,5,1321.388881,70,0,47.1,0.8,5.9
23/05/2022,1,0,5,1,6,1333.450723,67,0,38.2,0,1.3
23/05/2022,1,0,5,1,7,1418.019249,70,0,31.1,1.7,0
23/05/2022,1,0,5,1,8,1579.661276,73,0,24.7,2.3,0
23/05/2022,1,0,5,1,9,1681.110592,78,0,21.3,2.8,0
23/05/2022,1,0,5,1,10,1755.09935,82,0,20.7,3.4,0.3
23/05/2022,1,0,5,1,11,1832.069428,84,0,19.5,3.4,22.8
23/05/2022,1,0,5,1,12,1909.338636,88,0,18.8,2.9,61.3
23/05/2022,1,0,5,1,13,1972.090099,91,0,20,1.7,78.9
23/05/2022,1,0,5,1,14,2067.850342,92,0,19.7,1,85.9
23/05/2022,1,0,5,1,15,2131.136505,94,0,20.1,3.4,90.8
23/05/2022,1,0,5,1,16,2176.582812,94,0,23,4.6,92.7
23/05/2022,1,0,5,1,17,2186.349781,95,0,25.4,5,80.4
23/05/2022,1,0,5,1,18,2149.421172,95,0,26.8,5.5,55.1
23/05/2022,1,0,5,1,19,2090.212283,93,0,27.8,3.7,55.6
23/05/2022,1,0,5,1,20,2043.587733,89,0,32.9,2.3,74.1
23/05/2022,1,0,5,1,21,2082.490735,85,0,44.7,1.2,86.3
23/05/2022,1,0,5,1,22,2023.829976,82,0,57.3,3,79.1
23/05/2022,1,0,5,1,23,1907.793422,80,0,62.8,3.6,60.8
23/05/2022,1,0,5,1,24,1778.870907,76,0,55.2,3.8,47
23/05/2022,2,0,5,1,1,1667.578301,71,0,46.8,3.7,23.5
24/05/2022,2,0,5,1,2,1580.479397,69,0,42.5,2.8,8.5
24/05/2022,2,0,5,1,3,1514.657727,69,0,39.6,2.3,10.6
24/05/2022,2,0,5,1,4,1472.405874,69,0,39.4,2.2,7
24/05/2022,2,0,5,1,5,1450.407095,68,0,41.1,2.2,1.2
24/05/2022,2,0,5,1,6,1437.926417,67,0,41.8,1.2,0
24/05/2022,2,0,5,1,7,1472.812834,69,0,38.4,1.9,0
24/05/2022,2,0,5,1,8,1599.864644,73,0,33.3,1.5,0
24/05/2022,2,0,5,1,9,1690.922037,76,0,25.8,3.4,0
24/05/2022,2,0,5,1,10,1763.244166,79,0,21.4,4.4,0
24/05/2022,2,0,5,1,11,1848.0956,83,0,19.7,3.8,8.1
24/05/2022,2,0,5,1,12,1937.577699,87,0,18.9,1.6,31
24/05/2022,2,0,5,1,13,2017.054286,93,0,15.9,0.5,43.4
24/05/2022,2,0,5,1,14,2109.880888,96,0,14.4,1.3,27
24/05/2022,2,0,5,1,15,2192.460146,98,0,14,2.2,7.4
24/05/2022,2,0,5,1,16,2245.154629,99,0,16.5,3.4,0.9
24/05/2022,2,0,5,1,17,2260.397887,98,0,20.5,4.2,0
24/05/2022,2,0,5,1,18,2228.711532,99,0,24.9,4.4,0
24/05/2022,2,0,5,1,19,2181.820287,97,0,29,3.1,0
24/05/2022,2,0,5,1,20,2141.323189,93,0,29.4,2.1,0
24/05/2022,2,0,5,1,21,2178.042538,92,0,31.5,1.8,0
24/05/2022,2,0,5,1,22,2119.219752,86,0,41.8,2.1,0
24/05/2022,2,0,5,1,23,1994.26229,83,0,54.3,2.4,0
24/05/2022,2,0,5,1,24,1854.122786,82,0,58.2,4.2,0
24/05/2022,3,0,5,1,1,1732.334117,78,0,59.6,4.6,0
25/05/2022,3,0,5,1,2,1640.123856,73,0,63.9,3.4,0
25/05/2022,3,0,5,1,3,1571.12976,71,0,61.7,3.5,0
25/05/2022,3,0,5,1,4,1521.389867,71,0,58.8,3.6,0
25/05/2022,3,0,5,1,5,1499.38995,69,0,54,1.9,0
25/05/2022,3,0,5,1,6,1477.446834,68,0,47.1,2.1,0
25/05/2022,3,0,5,1,7,1507.084608,69,0,39.2,3,0
25/05/2022,3,0,5,1,8,1633.330754,74,0,32.9,3.3,0
25/05/2022,3,0,5,1,9,1736.80018,79,0,25.6,2.9,0
25/05/2022,3,0,5,1,10,1827.339094,84,0,19.8,3.2,0
25/05/2022,3,0,5,1,11,1930.976491,90,0,14.5,4.2,0
25/05/2022,3,0,5,1,12,2007.063761,94,0,11,4.3,0
25/05/2022,3,0,5,1,13,2091.835437,96,0,10.2,3.4,0
25/05/2022,3,0,5,1,14,2203.179754,99,0,10,3.9,0
25/05/2022,3,0,5,1,15,2283.64247,101,0,11.9,4.9,0
25/05/2022,3,0,5,1,16,2333.748399,103,0,15.1,5.4,0
25/05/2022,3,0,5,1,17,2347.900232,102,0,18.3,5,0
25/05/2022,3,0,5,1,18,2313.952483,101,0,19.9,4.5,0
25/05/2022,3,0,5,1,19,2252.74433,98,0,21.8,3.3,0
25/05/2022,3,0,5,1,20,2195.769778,93,0,24.2,2.9,0
25/05/2022,3,0,5,1,21,2230.356251,89,0,28.9,2.7,0
25/05/2022,3,0,5,1,22,2170.194811,89,0,35.5,2.2,0
25/05/2022,3,0,5,1,23,2041.992737,83,0,49.3,2.9,0
25/05/2022,3,0,5,1,24,1906.656033,82,0,59.3,4,0
25/05/2022,4,0,5,1,1,1778.609945,80,0,60.8,4.6,0
26/05/2022,4,0,5,1,2,1687.375297,77,0,56.8,4,0
26/05/2022,4,0,5,1,3,1614.049188,71,0,47.5,3.6,0
26/05/2022,4,0,5,1,4,1557.639884,71,0,42,2.7,0
26/05/2022,4,0,5,1,5,1522.16527,70,0,40.3,1.4,0
26/05/2022,4,0,5,1,6,1493.650298,70,0,37.8,2,1.3
26/05/2022,4,0,5,1,7,1531.256069,72,0,33.6,1.7,2.6
26/05/2022,4,0,5,1,8,1665.541597,76,0,25.2,1.8,1.3
26/05/2022,4,0,5,1,9,1771.971122,81,0,18.6,3.1,0
26/05/2022,4,0,5,1,10,1859.526563,86,0,15,3.8,0
26/05/2022,4,0,5,1,11,1964.338355,91,0,14.3,4.9,0.3
26/05/2022,4,0,5,1,12,2064.07208,94,0,15.5,6,0.6
26/05/2022,4,0,5,1,13,2148.497381,98,0,15.7,6.3,0.5
26/05/2022,4,0,5,1,14,2246.804647,100,0,14.6,6.2,0.3
26/05/2022,4,0,5,1,15,2333.241179,101,0,13.7,5.8,0.2
26/05/2022,4,0,5,1,16,2379.795992,102,0,16.1,3.8,0
26/05/2022,4,0,5,1,17,2370.153436,103,0,18.6,2.6,0
